aula_20_EXPONE_DOAA,que,13,pronoun,relative,n/a,common,invariable,n/a
aula_20_EXPONE_DOAA,cual,2,pronoun,relative,n/a,common,singular,n/a
aula_20_EXPONE_DOAA,cuándo,3,pronoun,interrogative,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,cómo,11,pronoun,interrogative,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,qué,5,pronoun,interrogative,n/a,n/a,n/a,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,se,1,pronoun,n/a,n/a,common,invariable,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,ese,1,pronoun,demonstrative,n/a,n/a,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,nada,1,pronoun,indefinite,n/a,common,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,ninguno,1,pronoun,indefinite,n/a,masculine,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,me,6,pronoun,personal,1,common,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,yo,3,pronoun,personal,1,common,singular,nominative
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,mí,1,pronoun,personal,1,common,singular,oblique
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,nosotros,1,pronoun,personal,1,masculine,plural,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,te,1,pronoun,personal,2,common,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,tú,2,pronoun,personal,2,common,singular,nominative
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,vosotros,1,pronoun,personal,2,masculine,plural,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,se,1,pronoun,personal,3,common,invariable,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,que,3,pronoun,relative,n/a,common,invariable,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,cómo,1,pronoun,interrogative,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,ese,4,pronoun,demonstrative,n/a,n/a,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,este,2,pronoun,demonstrative,n/a,n/a,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,algo,1,pronoun,indefinite,n/a,common,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,nada,1,pronoun,indefinite,n/a,common,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,alguno,1,pronoun,indefinite,n/a,feminine,plural,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,todo,3,pronoun,indefinite,n/a,masculine,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,nos,1,pronoun,personal,1,common,plural,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,yo,3,pronoun,personal,1,common,singular,nominative
aula_20_SE_PRESENTA_ANA_Y_CORPUS,os,1,pronoun,personal,2,common,plural,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,te,1,pronoun,personal,2,common,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,sí,1,pronoun,personal,3,common,invariable,oblique
aula_20_SE_PRESENTA_ANA_Y_CORPUS,le,1,pronoun,personal,3,common,plural,dative
aula_20_SE_PRESENTA_ANA_Y_CORPUS,que,1,pronoun,relative,n/a,common,invariable,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,cómo,1,pronoun,interrogative,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,qué,1,pronoun,interrogative,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_LEO,se,2,pronoun,n/a,n/a,common,invariable,n/a
aula_20_SE_PRESENTA_LEO,uno,1,pronoun,indefinite,n/a,masculine,singular,n/a
aula_20_SE_PRESENTA_LEO,nos,1,pronoun,personal,1,common,plural,n/a
aula_20_SE_PRESENTA_LEO,yo,1,pronoun,personal,1,common,singular,nominative
aula_20_SE_PRESENTA_LEO,tú,1,pronoun,personal,2,common,singular,nominative
aula_20_SE_PRESENTA_LEO,se,2,pronoun,personal,3,common,invariable,n/a
aula_20_SE_PRESENTA_LEO,sí,1,pronoun,personal,3,common,invariable,oblique
aula_20_SE_PRESENTA_LEO,le,2,pronoun,personal,3,common,singular,dative
aula_20_SE_PRESENTA_LEO,lo,1,pronoun,personal,3,masculine,plural,accusative
aula_20_SE_PRESENTA_LEO,que,4,pronoun,relative,n/a,common,invariable,n/a
aula_20_SE_PRESENTA_LEO,cómo,1,pronoun,interrogative,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_LEO,qué,3,pronoun,interrogative,n/a,n/a,n/a,n/a
aula_20_SOBRE_EL_MARCO,se,12,pronoun,n/a,n/a,common,invariable,n/a
aula_20_SOBRE_EL_MARCO,ese,1,pronoun,demonstrative,n/a,n/a,singular,n/a
aula_20_SOBRE_EL_MARCO,este,1,pronoun,demonstrative,n/a,n/a,singular,n/a
aula_20_SOBRE_EL_MARCO,algo,1,pronoun,indefinite,n/a,common,singular,n/a
aula_20_SOBRE_EL_MARCO,nada,1,pronoun,indefinite,n/a,common,singular,n/a
aula_20_SOBRE_EL_MARCO,otro,1,pronoun,indefinite,n/a,masculine,singular,n/a
aula_20_SOBRE_EL_MARCO,uno,1,pronoun,indefinite,n/a,masculine,singular,n/a
aula_20_SOBRE_EL_MARCO,yo,5,pronoun,personal,1,common,singular,nominative
aula_20_SOBRE_EL_MARCO,tú,3,pronoun,personal,2,common,singular,nominative
aula_20_SOBRE_EL_MARCO,sí,1,pronoun,personal,3,common,invariable,oblique
aula_20_SOBRE_EL_MARCO,él,1,pronoun,personal,3,masculine,singular,n/a
aula_20_SOBRE_EL_MARCO,lo,4,pronoun,personal,3,masculine,singular,accusative
aula_20_SOBRE_EL_MARCO,que,19,pronoun,relative,n/a,common,invariable,n/a
aula_20_SOBRE_EL_MARCO,qué,1,pronoun,interrogative,n/a,n/a,n/a,n/a
aula_20_SOBRE_EL_MARCO,cuánto,1,pronoun,interrogative,n/a,masculine,singular,n/a
char_48_NO_TUVO_DUDAS_1,ese,1,pronoun,demonstrative,n/a,n/a,singular,n/a
char_48_NO_TUVO_DUDAS_1,este,3,pronoun,demonstrative,n/a,n/a,singular,n/a
char_48_NO_TUVO_DUDAS_1,alguien,4,pronoun,indefinite,n/a,common,singular,n/a
char_48_NO_TUVO_DUDAS_1,nada,1,pronoun,indefinite,n/a,common,singular,n/a
char_48_NO_TUVO_DUDAS_1,alguno,1,pronoun,indefinite,n/a,masculine,singular,n/a
char_48_NO_TUVO_DUDAS_1,nos,1,pronoun,personal,1,common,plural,n/a
char_48_NO_TUVO_DUDAS_1,me,9,pronoun,personal,1,common,singular,n/a
char_48_NO_TUVO_DUDAS_1,yo,11,pronoun,personal,1,common,singular,nominative
char_48_NO_TUVO_DUDAS_1,te,2,pronoun,personal,2,common,singular,n/a
char_48_NO_TUVO_DUDAS_1,sí,1,pronoun,personal,3,common,invariable,oblique
char_48_NO_TUVO_DUDAS_1,le,3,pronoun,personal,3,common,singular,dative
char_48_NO_TUVO_DUDAS_1,lo,3,pronoun,personal,3,masculine,singular,accusative
char_48_NO_TUVO_DUDAS_1,que,8,pronoun,relative,n/a,common,invariable,n/a
char_48_NO_TUVO_DUDAS_1,qué,1,pronoun,interrogative,n/a,n/a,n/a,n/a
char_48_NO_TUVO_DUDAS_1,cuál,1,pronoun,interrogative,n/a,common,singular,n/a
char_48_NO_TUVO_DUDAS_1,quién,2,pronoun,interrogative,n/a,common,singular,n/a
char_48_SOMOS_2,se,14,pronoun,n/a,n/a,common,invariable,n/a
char_48_SOMOS_2,ese,2,pronoun,demonstrative,n/a,n/a,singular,n/a
char_48_SOMOS_2,este,2,pronoun,demonstrative,n/a,n/a,singular,n/a
char_48_SOMOS_2,otro,1,pronoun,indefinite,n/a,feminine,singular,n/a
char_48_SOMOS_2,mucho,1,pronoun,indefinite,n/a,masculine,plural,n/a
char_48_SOMOS_2,nos,3,pronoun,personal,1,common,plural,n/a
char_48_SOMOS_2,yo,1,pronoun,personal,1,common,singular,nominative
char_48_SOMOS_2,nosotros,3,pronoun,personal,1,masculine,plural,n/a
char_48_SOMOS_2,vosotros,1,pronoun,personal,2,masculine,plural,n/a
char_48_SOMOS_2,sí,1,pronoun,personal,3,common,invariable,oblique
char_48_SOMOS_2,ellos,1,pronoun,personal,3,masculine,plural,n/a
char_48_SOMOS_2,lo,3,pronoun,personal,3,masculine,singular,accusative
char_48_SOMOS_2,que,10,pronoun,relative,n/a,common,invariable,n/a
char_58_DESAMORTIZACION_8,se,9,pronoun,n/a,n/a,common,invariable,n/a
char_58_DESAMORTIZACION_8,ese,1,pronoun,demonstrative,n/a,n/a,singular,n/a
char_58_DESAMORTIZACION_8,mucho,1,pronoun,indefinite,n/a,masculine,singular,n/a
char_58_DESAMORTIZACION_8,le,1,pronoun,personal,3,common,singular,dative
char_58_DESAMORTIZACION_8,lo,1,pronoun,personal,3,masculine,singular,accusative
char_58_DESAMORTIZACION_8,que,5,pronoun,relative,n/a,common,invariable,n/a
char_58_FUNDACION_DEL_PAULAR_1,se,5,pronoun,n/a,n/a,common,invariable,n/a
char_58_FUNDACION_DEL_PAULAR_1,ese,2,pronoun,demonstrative,n/a,n/a,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,todo,1,pronoun,indefinite,n/a,masculine,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,le,3,pronoun,personal,3,common,singular,dative
char_58_FUNDACION_DEL_PAULAR_1,lo,2,pronoun,personal,3,masculine,singular,accusative
char_58_FUNDACION_DEL_PAULAR_1,donde,1,pronoun,relative,n/a,n/a,n/a,n/a
char_58_FUNDACION_DEL_PAULAR_1,que,18,pronoun,relative,n/a,common,invariable,n/a
char_58_FUNDACION_DEL_PAULAR_1,cuanto,1,pronoun,relative,n/a,masculine,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,se,2,pronoun,n/a,n/a,common,invariable,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,ese,2,pronoun,demonstrative,n/a,n/a,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,este,1,pronoun,demonstrative,n/a,n/a,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,algo,2,pronoun,indefinite,n/a,common,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,otro,1,pronoun,indefinite,n/a,masculine,plural,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,yo,4,pronoun,personal,1,common,singular,nominative
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,sí,3,pronoun,personal,3,common,invariable,oblique
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,él,5,pronoun,personal,3,masculine,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,lo,3,pronoun,personal,3,masculine,singular,accusative
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,donde,1,pronoun,relative,n/a,n/a,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,que,13,pronoun,relative,n/a,common,invariable,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,cuánto,1,pronoun,interrogative,n/a,masculine,plural,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,cuánto,1,pronoun,interrogative,n/a,masculine,singular,n/a
char_60_BERLANGA_8,se,3,pronoun,n/a,n/a,common,invariable,n/a
char_60_BERLANGA_8,ello,1,pronoun,demonstrative,n/a,n/a,singular,n/a
char_60_BERLANGA_8,ese,7,pronoun,demonstrative,n/a,n/a,singular,n/a
char_60_BERLANGA_8,este,1,pronoun,demonstrative,n/a,n/a,singular,n/a
char_60_BERLANGA_8,tal,1,pronoun,demonstrative,n/a,common,singular,n/a
char_60_BERLANGA_8,otro,1,pronoun,indefinite,n/a,feminine,singular,n/a
char_60_BERLANGA_8,todo,1,pronoun,indefinite,n/a,masculine,singular,n/a
char_60_BERLANGA_8,me,2,pronoun,personal,1,common,singular,n/a
char_60_BERLANGA_8,yo,1,pronoun,personal,1,common,singular,nominative
char_60_BERLANGA_8,tú,1,pronoun,personal,2,common,singular,nominative
char_60_BERLANGA_8,se,1,pronoun,personal,3,common,invariable,n/a
char_60_BERLANGA_8,ellos,1,pronoun,personal,3,feminine,plural,n/a
char_60_BERLANGA_8,lo,3,pronoun,personal,3,masculine,singular,accusative
char_60_BERLANGA_8,que,19,pronoun,relative,n/a,common,invariable,n/a
char_60_CINE_COMO_INDUSTRIA_7,se,5,pronoun,n/a,n/a,common,invariable,n/a
char_60_CINE_COMO_INDUSTRIA_7,ese,7,pronoun,demonstrative,n/a,n/a,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,tal,1,pronoun,demonstrative,n/a,common,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,alguien,1,pronoun,indefinite,n/a,common,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,otro,1,pronoun,indefinite,n/a,masculine,plural,n/a
char_60_CINE_COMO_INDUSTRIA_7,alguno,1,pronoun,indefinite,n/a,masculine,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,me,2,pronoun,personal,1,common,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,yo,3,pronoun,personal,1,common,singular,nominative
char_60_CINE_COMO_INDUSTRIA_7,se,1,pronoun,personal,3,common,invariable,n/a
char_60_CINE_COMO_INDUSTRIA_7,sí,2,pronoun,personal,3,common,invariable,oblique
char_60_CINE_COMO_INDUSTRIA_7,le,4,pronoun,personal,3,common,plural,dative
char_60_CINE_COMO_INDUSTRIA_7,le,2,pronoun,personal,3,common,singular,dative
char_60_CINE_COMO_INDUSTRIA_7,ellos,1,pronoun,personal,3,masculine,plural,n/a
char_60_CINE_COMO_INDUSTRIA_7,él,3,pronoun,personal,3,masculine,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,lo,2,pronoun,personal,3,masculine,singular,accusative
char_60_CINE_COMO_INDUSTRIA_7,que,24,pronoun,relative,n/a,common,invariable,n/a
char_60_CINE_COMO_INDUSTRIA_7,qué,3,pronoun,interrogative,n/a,n/a,n/a,n/a
char_60_HISTORIAS_4,se,6,pronoun,n/a,n/a,common,invariable,n/a
char_60_HISTORIAS_4,ese,5,pronoun,demonstrative,n/a,n/a,singular,n/a
char_60_HISTORIAS_4,todo,1,pronoun,indefinite,n/a,masculine,plural,n/a
char_60_HISTORIAS_4,todo,3,pronoun,indefinite,n/a,masculine,singular,n/a
char_60_HISTORIAS_4,me,2,pronoun,personal,1,common,singular,n/a
char_60_HISTORIAS_4,yo,4,pronoun,personal,1,common,singular,nominative
char_60_HISTORIAS_4,mí,2,pronoun,personal,1,common,singular,oblique
char_60_HISTORIAS_4,tú,1,pronoun,personal,2,common,singular,nominative
char_60_HISTORIAS_4,le,1,pronoun,personal,3,common,singular,dative
char_60_HISTORIAS_4,él,1,pronoun,personal,3,feminine,singular,n/a
char_60_HISTORIAS_4,lo,1,pronoun,personal,3,feminine,singular,accusative
char_60_HISTORIAS_4,él,1,pronoun,personal,3,masculine,singular,n/a
char_60_HISTORIAS_4,lo,11,pronoun,personal,3,masculine,singular,accusative
char_60_HISTORIAS_4,que,12,pronoun,relative,n/a,common,invariable,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,se,2,pronoun,n/a,n/a,common,invariable,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,ese,3,pronoun,demonstrative,n/a,n/a,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,otro,2,pronoun,indefinite,n/a,feminine,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,poco,1,pronoun,indefinite,n/a,masculine,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,me,5,pronoun,personal,1,common,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,yo,2,pronoun,personal,1,common,singular,nominative
char_60_PRIMERAS_BUENAS_PELICULAS_11,mí,2,pronoun,personal,1,common,singular,oblique
char_60_PRIMERAS_BUENAS_PELICULAS_11,nosotros,1,pronoun,personal,1,feminine,plural,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,se,1,pronoun,personal,3,common,invariable,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,le,2,pronoun,personal,3,common,singular,dative
char_60_PRIMERAS_BUENAS_PELICULAS_11,él,1,pronoun,personal,3,masculine,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,lo,1,pronoun,personal,3,masculine,singular,accusative
char_60_PRIMERAS_BUENAS_PELICULAS_11,donde,1,pronoun,relative,n/a,n/a,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,que,14,pronoun,relative,n/a,common,invariable,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,cuál,1,pronoun,interrogative,n/a,common,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,se,3,pronoun,n/a,n/a,common,invariable,n/a
char_67_VALORES_Y_ENTRENADORES_11,aquel,1,pronoun,demonstrative,n/a,n/a,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,ese,2,pronoun,demonstrative,n/a,n/a,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,este,3,pronoun,demonstrative,n/a,n/a,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,tal,2,pronoun,demonstrative,n/a,common,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,nada,5,pronoun,indefinite,n/a,common,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,otro,2,pronoun,indefinite,n/a,masculine,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,todo,2,pronoun,indefinite,n/a,masculine,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,uno,3,pronoun,indefinite,n/a,masculine,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,nos,1,pronoun,personal,1,common,plural,n/a
char_67_VALORES_Y_ENTRENADORES_11,me,4,pronoun,personal,1,common,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,yo,2,pronoun,personal,1,common,singular,nominative
char_67_VALORES_Y_ENTRENADORES_11,tú,2,pronoun,personal,2,common,singular,nominative
char_67_VALORES_Y_ENTRENADORES_11,sí,2,pronoun,personal,3,common,invariable,oblique
char_67_VALORES_Y_ENTRENADORES_11,le,5,pronoun,personal,3,common,plural,dative
char_67_VALORES_Y_ENTRENADORES_11,le,9,pronoun,personal,3,common,singular,dative
char_67_VALORES_Y_ENTRENADORES_11,él,4,pronoun,personal,3,masculine,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,lo,5,pronoun,personal,3,masculine,singular,accusative
char_67_VALORES_Y_ENTRENADORES_11,que,10,pronoun,relative,n/a,common,invariable,n/a
char_67_VALORES_Y_ENTRENADORES_11,adónde,1,pronoun,interrogative,n/a,n/a,n/a,n/a
char_67_VALORES_Y_ENTRENADORES_11,cómo,1,pronoun,interrogative,n/a,n/a,n/a,n/a
char_67_VALORES_Y_ENTRENADORES_11,qué,2,pronoun,interrogative,n/a,n/a,n/a,n/a
char_72_ROJO_TELAS_2,se,4,pronoun,n/a,n/a,common,invariable,n/a
char_72_ROJO_TELAS_2,ese,2,pronoun,demonstrative,n/a,n/a,singular,n/a
char_72_ROJO_TELAS_2,este,1,pronoun,demonstrative,n/a,n/a,singular,n/a
char_72_ROJO_TELAS_2,nada,2,pronoun,indefinite,n/a,common,singular,n/a
char_72_ROJO_TELAS_2,poco,1,pronoun,indefinite,n/a,masculine,singular,n/a
char_72_ROJO_TELAS_2,me,1,pronoun,personal,1,common,singular,n/a
char_72_ROJO_TELAS_2,nosotros,1,pronoun,personal,1,masculine,plural,n/a
char_72_ROJO_TELAS_2,le,3,pronoun,personal,3,common,singular,dative
char_72_ROJO_TELAS_2,ellos,1,pronoun,personal,3,feminine,plural,n/a
char_72_ROJO_TELAS_2,donde,1,pronoun,relative,n/a,n/a,n/a,n/a
char_72_ROJO_TELAS_2,que,4,pronoun,relative,n/a,common,invariable,n/a
char_72_TOILES_3,se,20,pronoun,n/a,n/a,common,invariable,n/a
char_72_TOILES_3,ese,3,pronoun,demonstrative,n/a,n/a,singular,n/a
char_72_TOILES_3,este,5,pronoun,demonstrative,n/a,n/a,singular,n/a
char_72_TOILES_3,tal,1,pronoun,demonstrative,n/a,common,singular,n/a
char_72_TOILES_3,nada,1,pronoun,indefinite,n/a,common,singular,n/a
char_72_TOILES_3,alguno,1,pronoun,indefinite,n/a,feminine,plural,n/a
char_72_TOILES_3,poco,1,pronoun,indefinite,n/a,masculine,singular,n/a
char_72_TOILES_3,todo,2,pronoun,indefinite,n/a,masculine,singular,n/a
char_72_TOILES_3,nos,2,pronoun,personal,1,common,plural,n/a
char_72_TOILES_3,yo,1,pronoun,personal,1,common,singular,nominative
char_72_TOILES_3,nosotros,3,pronoun,personal,1,masculine,plural,n/a
char_72_TOILES_3,te,1,pronoun,personal,2,common,singular,n/a
char_72_TOILES_3,se,1,pronoun,personal,3,common,invariable,n/a
char_72_TOILES_3,le,1,pronoun,personal,3,common,plural,dative
char_72_TOILES_3,le,3,pronoun,personal,3,common,singular,dative
char_72_TOILES_3,lo,1,pronoun,personal,3,masculine,singular,accusative
char_72_TOILES_3,que,10,pronoun,relative,n/a,common,invariable,n/a
conv_01_ABREN_LOS_REGALOS_1,se,13,pronoun,n/a,n/a,common,invariable,n/a
conv_01_ABREN_LOS_REGALOS_1,te,1,pronoun,n/a,2,common,singular,n/a
conv_01_ABREN_LOS_REGALOS_1,ese,4,pronoun,demonstrative,n/a,n/a,singular,n/a
conv_01_ABREN_LOS_REGALOS_1,este,2,pronoun,demonstrative,n/a,n/a,singular,n/a
conv_01_ABREN_LOS_REGALOS_1,nada,1,pronoun,indefinite,n/a,common,singular,n/a
conv_01_ABREN_LOS_REGALOS_1,todo,2,pronoun,indefinite,n/a,masculine,singular,n/a
