aula_20_SE_PRESENTA_LEO,docente,1,adjective,qualificative,n/a,common,singular,n/a,n/a
aula_20_SE_PRESENTA_LEO,distinto,2,adjective,qualificative,n/a,masculine,plural,n/a,n/a
aula_20_SE_PRESENTA_LEO,bueno,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
aula_20_SE_PRESENTA_LEO,distinto,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
aula_20_SE_PRESENTA_LEO,positivo,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
aula_20_SOBRE_EL_MARCO,1,1,adjective,ordinal,n/a,masculine,singular,n/a,n/a
aula_20_SOBRE_EL_MARCO,xxx,2,adjective,qualificative,n/a,common,invariable,n/a,n/a
aula_20_SOBRE_EL_MARCO,general,2,adjective,qualificative,n/a,common,singular,n/a,n/a
aula_20_SOBRE_EL_MARCO,importante,1,adjective,qualificative,n/a,common,singular,n/a,n/a
aula_20_SOBRE_EL_MARCO,mejor,1,adjective,qualificative,n/a,common,singular,n/a,n/a
aula_20_SOBRE_EL_MARCO,bueno,1,adjective,qualificative,n/a,feminine,plural,n/a,n/a
aula_20_SOBRE_EL_MARCO,bueno,3,adjective,qualificative,n/a,masculine,singular,n/a,n/a
aula_20_SOBRE_EL_MARCO,español,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
aula_20_SOBRE_EL_MARCO,exacto,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
aula_20_SOBRE_EL_MARCO,mismo,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
aula_20_SOBRE_EL_MARCO,novedoso,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
aula_20_SOBRE_EL_MARCO,serio,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
aula_20_SOBRE_EL_MARCO,único,2,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_48_NO_TUVO_DUDAS_1,re,1,adjective,qualificative,n/a,common,invariable,n/a,n/a
char_48_NO_TUVO_DUDAS_1,amable,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_48_NO_TUVO_DUDAS_1,exterior,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_48_NO_TUVO_DUDAS_1,importante,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_48_NO_TUVO_DUDAS_1,español,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_48_NO_TUVO_DUDAS_1,bueno,2,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_48_NO_TUVO_DUDAS_1,curioso,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_48_NO_TUVO_DUDAS_1,vivo,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_48_SOMOS_2,1,1,adjective,ordinal,n/a,masculine,plural,n/a,n/a
char_48_SOMOS_2,ecologista,1,adjective,qualificative,n/a,common,plural,n/a,n/a
char_48_SOMOS_2,ecologista,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_48_SOMOS_2,interprovincial,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_48_SOMOS_2,interregional,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_48_SOMOS_2,reivindicativo,1,adjective,qualificative,n/a,feminine,plural,n/a,n/a
char_48_SOMOS_2,raro,4,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_48_SOMOS_2,conservador,1,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_48_SOMOS_2,deportivo,1,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_48_SOMOS_2,raro,1,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_48_SOMOS_2,bueno,6,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_48_SOMOS_2,claro,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_48_SOMOS_2,público,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_48_SOMOS_2,pequeño,1,adjective,qualificative,evaluative,feminine,singular,n/a,n/a
char_58_DESAMORTIZACION_8,regular,1,adjective,qualificative,n/a,common,plural,n/a,n/a
char_58_DESAMORTIZACION_8,forestal,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_58_DESAMORTIZACION_8,nacional,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_58_DESAMORTIZACION_8,público,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_58_DESAMORTIZACION_8,artístico,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_58_DESAMORTIZACION_8,bueno,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_58_FUNDACION_DEL_PAULAR_1,1,3,adjective,ordinal,n/a,feminine,singular,n/a,n/a
char_58_FUNDACION_DEL_PAULAR_1,enorme,2,adjective,qualificative,n/a,common,plural,n/a,n/a
char_58_FUNDACION_DEL_PAULAR_1,castellano,1,adjective,qualificative,n/a,feminine,plural,n/a,n/a
char_58_FUNDACION_DEL_PAULAR_1,aragonés,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_58_FUNDACION_DEL_PAULAR_1,monástico,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_58_FUNDACION_DEL_PAULAR_1,rico,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_58_FUNDACION_DEL_PAULAR_1,aragonés,1,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_58_FUNDACION_DEL_PAULAR_1,cartujo,1,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_58_FUNDACION_DEL_PAULAR_1,bueno,3,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_58_FUNDACION_DEL_PAULAR_1,primitivo,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_58_FUNDACION_DEL_PAULAR_1,solo,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,último,1,adjective,ordinal,n/a,masculine,plural,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,xxx,1,adjective,qualificative,n/a,common,invariable,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,cargante,1,adjective,qualificative,n/a,common,plural,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,general,1,adjective,qualificative,n/a,common,plural,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,comercial,2,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,españolista,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,global,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,industrial,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,internacional,6,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,mejor,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,mundial,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,pendiente,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,bueno,1,adjective,qualificative,n/a,feminine,plural,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,español,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,humano,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,redondo,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,reiterativo,1,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,claro,2,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,culto,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,directo,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,español,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,incomprendido,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_BERLANGA_8,último,2,adjective,ordinal,n/a,feminine,plural,n/a,n/a
char_60_BERLANGA_8,formidable,2,adjective,qualificative,n/a,common,plural,n/a,n/a
char_60_BERLANGA_8,grande,1,adjective,qualificative,n/a,common,plural,n/a,n/a
char_60_BERLANGA_8,amable,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_BERLANGA_8,capaz,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_BERLANGA_8,genial,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_BERLANGA_8,gran,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_BERLANGA_8,interesante,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_BERLANGA_8,municipal,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_BERLANGA_8,nacional,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_BERLANGA_8,peculiar,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_BERLANGA_8,verbal,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_BERLANGA_8,anodino,1,adjective,qualificative,n/a,feminine,plural,n/a,n/a
char_60_BERLANGA_8,antiguo,1,adjective,qualificative,n/a,feminine,plural,n/a,n/a
char_60_BERLANGA_8,bueno,1,adjective,qualificative,n/a,feminine,plural,n/a,n/a
char_60_BERLANGA_8,extraordinario,1,adjective,qualificative,n/a,feminine,plural,n/a,n/a
char_60_BERLANGA_8,genuino,1,adjective,qualificative,n/a,feminine,plural,n/a,n/a
char_60_BERLANGA_8,antiguo,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_BERLANGA_8,español,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_BERLANGA_8,incisivo,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_BERLANGA_8,negro,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_BERLANGA_8,propio,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_BERLANGA_8,satírico,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_BERLANGA_8,vigoroso,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_BERLANGA_8,extraordinario,1,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_60_BERLANGA_8,fabuloso,1,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_60_BERLANGA_8,blanco,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_BERLANGA_8,claro,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_BERLANGA_8,español,2,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_BERLANGA_8,extraño,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_BERLANGA_8,humorístico,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_BERLANGA_8,incisivo,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_BERLANGA_8,ingenioso,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_BERLANGA_8,maravilloso,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_BERLANGA_8,mismo,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_BERLANGA_8,negro,2,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_BERLANGA_8,rico,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_BERLANGA_8,especial,1,adjective,qualificative,superlative,feminine,singular,n/a,n/a
char_60_BERLANGA_8,raro,1,adjective,qualificative,superlative,feminine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,2,1,adjective,ordinal,n/a,feminine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,último,1,adjective,ordinal,n/a,feminine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,xxx,2,adjective,qualificative,n/a,common,invariable,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,importante,1,adjective,qualificative,n/a,common,plural,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,internacional,1,adjective,qualificative,n/a,common,plural,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,comprensible,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,estándar,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,gran,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,habitual,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,interesante,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,internacional,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,mejor,3,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,particular,2,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,suficiente,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,propio,1,adjective,qualificative,n/a,feminine,plural,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,típico,1,adjective,qualificative,n/a,feminine,plural,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,bonito,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,bueno,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,español,3,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,manchego,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,nuevo,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,relativo,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,americano,1,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,norteamericano,1,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,pequeño,1,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,bueno,3,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,claro,2,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,español,5,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,europeo,2,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,falto,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,latinoamericano,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,mal,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,propio,2,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_CINE_COMO_INDUSTRIA_7,representativo,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_HISTORIAS_4,malsonante,1,adjective,qualificative,n/a,common,plural,n/a,n/a
char_60_HISTORIAS_4,comercial,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_HISTORIAS_4,finalista,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_HISTORIAS_4,fácil,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_HISTORIAS_4,gran,2,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_HISTORIAS_4,imposible,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_HISTORIAS_4,joven,2,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_HISTORIAS_4,mayor,2,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_HISTORIAS_4,mejor,2,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_HISTORIAS_4,patente,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_HISTORIAS_4,bueno,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_HISTORIAS_4,erróneo,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_HISTORIAS_4,mismo,2,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_HISTORIAS_4,nuevo,2,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_HISTORIAS_4,próximo,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_HISTORIAS_4,bueno,2,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_60_HISTORIAS_4,nuevo,1,adjective,qualificative,n/a,masculine,plural,n/a,n/a
char_60_HISTORIAS_4,atractivo,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_HISTORIAS_4,bueno,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_HISTORIAS_4,claro,2,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_HISTORIAS_4,curioso,2,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_HISTORIAS_4,estratégico,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_HISTORIAS_4,literario,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_HISTORIAS_4,malo,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_HISTORIAS_4,mismo,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_HISTORIAS_4,seguro,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_HISTORIAS_4,valioso,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,1,2,adjective,ordinal,n/a,feminine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,xxx,1,adjective,qualificative,n/a,common,invariable,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,determinante,1,adjective,qualificative,n/a,common,plural,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,anterior,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,genial,2,adjective,qualificative,n/a,common,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,americano,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,auténtico,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,bueno,5,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,duro,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,español,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,extraordinario,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,flojo,2,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,patético,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,sensiblero,1,adjective,qualificative,n/a,feminine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,bueno,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,cubano,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,taquillero,1,adjective,qualificative,n/a,masculine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,delicado,1,adjective,qualificative,superlative,feminine,singular,n/a,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,valioso,1,adjective,qualificative,superlative,feminine,singular,n/a,n/a
char_67_VALORES_Y_ENTRENADORES_11,xxx,1,adjective,qualificative,n/a,common,invariable,n/a,n/a
char_67_VALORES_Y_ENTRENADORES_11,aceptable,1,adjective,qualificative,n/a,common,plural,n/a,n/a
char_67_VALORES_Y_ENTRENADORES_11,importante,1,adjective,qualificative,n/a,common,plural,n/a,n/a
char_67_VALORES_Y_ENTRENADORES_11,difícil,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_67_VALORES_Y_ENTRENADORES_11,frecuente,1,adjective,qualificative,n/a,common,singular,n/a,n/a
char_67_VALORES_Y_ENTRENADORES_11,racial,1,adjective,qualificative,n/a,common,singular,n/a,n/a
